"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","Hashtags","URLs","Media Type","Media URLs"
"2026694797608538236","If NZL win by a margin more than 60 runs they will eliminate both SL and PAK.","en","Tweet","Prasanna","prasannalara","368692","101","183","15","5053","58","2026-02-25 21:54:28","https://x.com/prasannalara/status/2026694797608538236","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026693235125440929","Rachin Ravindra cleaning up the batsmen in your home turf will be a nightmare SL will have to forget soon.","en","Tweet","Prasanna","prasannalara","23700","20","50","0","1394","8","2026-02-25 21:48:16","https://x.com/prasannalara/status/2026693235125440929","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026692411850715534","SL 45/4 after 10 overs. 44 behind and they need to be 117/4 after 15 overs to stay ahead of this chase.","en","Tweet","Prasanna","prasannalara","14811","19","6","1","172","1","2026-02-25 21:44:59","https://x.com/prasannalara/status/2026692411850715534","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026687480645239000","SL 20/2 after power play. 36 behind and they need to be 75/2 after 10 overs to stay ahead of this unlikely chase.","en","Quoted","Prasanna","prasannalara","29044","15","14","3","233","2","2026-02-25 21:25:24","https://x.com/prasannalara/status/2026687480645239000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026690361616191847","Please don’t watch the second innings too.","en","Tweet","Prasanna","prasannalara","32378","34","38","2","1059","6","2026-02-25 21:36:50","https://x.com/prasannalara/status/2026690361616191847","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026667774039220375","Any youngsters watching this is certainly not the way to play spin.","en","Quoted","Prasanna","prasannalara","56555","17","21","2","816","6","2026-02-25 20:07:05","https://x.com/prasannalara/status/2026667774039220375","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026678464426729726","NZL end up exactly on the average winning score in this pitch. Unbelievable recovery this scripted by Santa class and Mc Conchie. SL needs to be 56/2 after power play to stay ahead of this chase.","en","Quoted","Prasanna","prasannalara","30480","19","30","2","656","2","2026-02-25 20:49:34","https://x.com/prasannalara/status/2026678464426729726","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026681290737512895","What an absolute peach first up from a genuine wicket taker in power play - Matt Henry.","en","Tweet","Prasanna","prasannalara","20350","19","63","0","1540","8","2026-02-25 21:00:48","https://x.com/prasannalara/status/2026681290737512895","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026676295283736915","Ketta Paiyyan sir Intha Kaali https://t.co/81gILbT1wp","hi","Tweet","Prasanna","prasannalara","41115","52","141","3","3720","30","2026-02-25 20:40:57","https://x.com/prasannalara/status/2026676295283736915","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/HCAzWKZWcAAmofy.jpg"
"2026559065619603573","Pitch looks flat but the determination and resilience Jammu &amp; Kashmir have shown with the bat so far is truly admirable #Ranjitrophyfinal","en","Tweet","Prasanna","prasannalara","38772","4","23","1","966","8","2026-02-25 12:55:07","https://x.com/prasannalara/status/2026559065619603573","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Ranjitrophyfinal","","",""
"2026545217495552393","Connor Estheruizen 🔥","de","Tweet","Prasanna","prasannalara","15247","7","4","0","157","0","2026-02-25 12:00:05","https://x.com/prasannalara/status/2026545217495552393","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2025860571438997726","CSA has announced the 15-player squad for the outbound five-match T20 International (T20I) series against New Zealand from 15 - 25 March🇿🇦vs🇳🇿

Congratulations to our DP World Lions Lutho Sipamla and Connor Esterhuizen, who have made the squad. Connor also receives his maiden call-up to the team. 

We know you will both do the Pride of Jozi proud!👏

#DPWorldLionsCricket
#LegacyOfChampions
#DPWorldLions26
#ThePrideOfJozi
#SAvsNZ","en","Quoted","DP World Lions","DPWorldLions","16029","0","2","1","18","0","2026-02-23 14:39:33","https://x.com/DPWorldLions/status/2025860571438997726","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#DPWorldLionsCricket, #LegacyOfChampions, #DPWorldLions26, #ThePrideOfJozi, #SAvsNZ","","photo","https://pbs.twimg.com/media/HB0-cTiXEAA8RB3.jpg"
"2026525265577300125","They won’t be any easy to beat in any of these Venues.","en","Tweet","Prasanna","prasannalara","72055","32","57","2","1824","17","2026-02-25 10:40:48","https://x.com/prasannalara/status/2026525265577300125","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2026341936807006605","England will play their Semi Final either in Kolkata or Mumbai. https://t.co/Sr5X3mByUo","en","Quoted","Mufaddal Vohra","mufaddal_vohra","265249","143","333","17","11073","59","2026-02-24 22:32:20","https://x.com/mufaddal_vohra/status/2026341936807006605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/HB8DP8CaMAAnBIE.jpg"
